,date,opponent_Aston Villa,opponent_Bournemouth,opponent_Brentford,opponent_Brighton and Hove Albion,opponent_Burnley,opponent_Cardiff City,opponent_Chelsea,opponent_Crystal Palace,opponent_Everton,opponent_Fulham,opponent_Huddersfield Town,opponent_Leeds United,opponent_Leicester City,opponent_Liverpool,opponent_Luton Town,opponent_Manchester City,opponent_Manchester United,opponent_Newcastle United,opponent_Norwich City,opponent_Nottingham Forest,opponent_Sheffield United,opponent_Southampton,opponent_Tottenham Hotspur,opponent_Watford,opponent_West Bromwich Albion,opponent_West Ham United,opponent_Wolverhampton Wanderers,team_Aston Villa,team_Bournemouth,team_Brentford,team_Brighton and Hove Albion,team_Burnley,team_Cardiff City,team_Chelsea,team_Crystal Palace,team_Everton,team_Fulham,team_Huddersfield Town,team_Leeds United,team_Leicester City,team_Liverpool,team_Luton Town,team_Manchester City,team_Manchester United,team_Newcastle United,team_Norwich City,team_Nottingham Forest,team_Sheffield United,team_Southampton,team_Tottenham Hotspur,team_Watford,team_West Bromwich Albion,team_West Ham United,team_Wolverhampton Wanderers,venue_code,target,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,day_code_1,day_code_2,day_code_3,day_code_4,day_code_5,day_code_6,gf,ga,xg,xga,poss,attendance,sh,sot,dist,fk,pk,pkatt
19,2023-11-25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.0,0.22857142857142856,0.15714285714285714,0.703125,0.19161246407502647,0.41666666666666663,0.26666666666666666,0.28612716763005774,0.0,0.0,0.0
21,2023-12-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.39999999999999997,0.09999999999999999,0.609375,0.7344073009630414,0.5277777777777778,0.4,0.29768786127167635,0.0,0.0,0.0
22,2023-12-05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.4444444444444444,0.3333333333333333,0.3142857142857143,0.07142857142857142,0.75,0.11383804769828065,0.6388888888888888,0.6,0.2947976878612717,0.0,0.0,0.0
23,2023-12-09,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.1111111111111111,0.19999999999999998,0.0857142857142857,0.671875,0.5042101547925175,0.3333333333333333,0.2,0.27456647398843936,0.25,0.0,0.0
25,2023-12-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.2222222222222222,0.0,0.3285714285714285,0.09999999999999999,0.484375,0.7343442746936923,0.7222222222222222,0.5333333333333333,0.25722543352601157,0.0,0.0,0.0
26,2023-12-23,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.1111111111111111,0.1111111111111111,0.09999999999999999,0.14285714285714285,0.46875,0.7001966419603691,0.3611111111111111,0.13333333333333333,0.3439306358381503,0.0,0.0,0.0
27,2023-12-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.2222222222222222,0.38571428571428573,0.19999999999999998,0.859375,0.7343946957091716,0.8333333333333333,0.5333333333333333,0.3323699421965318,0.0,0.0,0.0
28,2023-12-31,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.1111111111111111,0.2222222222222222,0.22857142857142856,0.1714285714285714,0.65625,0.2829123178540816,0.3611111111111111,0.2,0.29190751445086704,0.25,0.0,0.0
30,2024-01-20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5555555555555556,0.0,0.47142857142857136,0.04285714285714285,0.65625,0.7346846165481773,0.5833333333333333,0.4666666666666667,0.32947976878612717,0.0,0.0,0.0
31,2024-01-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.2222222222222222,0.1111111111111111,0.1714285714285714,0.07142857142857142,0.859375,0.34522008773256696,0.5277777777777778,0.2,0.3554913294797689,0.0,0.0,0.0
32,2024-02-04,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.3333333333333333,0.1111111111111111,0.5,0.05714285714285714,0.390625,0.7358190893964605,0.41666666666666663,0.4666666666666667,0.25722543352601157,0.0,0.0,0.0
33,2024-02-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.6666666666666666,0.0,0.5142857142857142,0.02857142857142857,0.8125,0.7623027277769375,0.6666666666666666,0.7333333333333333,0.30924855491329484,0.0,0.3333333333333333,0.3333333333333333
34,2024-02-17,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.5555555555555556,0.0,0.3285714285714285,0.04285714285714285,0.71875,0.24342005747995768,0.41666666666666663,0.4,0.3323699421965318,0.25,0.3333333333333333,0.3333333333333333
36,2024-02-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.4444444444444444,0.1111111111111111,0.39999999999999997,0.02857142857142857,0.578125,0.7348610901023547,0.5,0.4666666666666667,0.2456647398843931,0.0,0.0,0.0
37,2024-03-04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6666666666666666,0.0,0.3285714285714285,0.02857142857142857,0.96875,0.34232087934251,0.611111111111111,0.6,0.29768786127167635,0.25,0.0,0.0
38,2024-03-09,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.2222222222222222,0.1111111111111111,0.18571428571428572,0.14285714285714285,0.828125,0.7352770634800585,0.4722222222222222,0.3333333333333333,0.3208092485549132,0.0,0.0,0.0
40,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.09999999999999999,0.14285714285714285,0.15625,0.6325064286794737,0.16666666666666666,0.13333333333333333,0.25722543352601157,0.0,0.0,0.0
41,2024-04-03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.2222222222222222,0.0,0.09999999999999999,0.04285714285714285,0.625,0.7344073009630414,0.3611111111111111,0.26666666666666666,0.3612716763005781,0.0,0.0,0.0
42,2024-04-06,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3333333333333333,0.0,0.48571428571428565,0.07142857142857142,0.4375,0.3740861190944386,0.5277777777777778,0.4,0.20520231213872833,0.0,0.3333333333333333,0.3333333333333333
